ra,dec,SDSS_Objid,Prediction,Label
250.2837,45.825801849365234,1237651715335782676,0.000167809,Barred-NonRings
250.284,33.3474006652832,1237659162816217450,0.021977866,Barred-NonRings
250.295,35.45759963989258,1237659329780515151,0.00016885743,Barred-NonRings
250.297,26.57270050048828,1237662474234495332,0.0022925788,Barred-NonRings
250.3142,35.66080093383789,1237659325494460806,0.10091128,Barred-NonRings
250.3211,32.57360076904297,1237661386545824408,0.13888964,Barred-NonRings
250.349,46.380001068115234,1237651715872457061,0.00472661,Barred-NonRings
250.3491,40.21879959106445,1237655501884293507,0.0011842349,Barred-NonRings
250.3572,31.48240089416504,1237659120410886425,0.0014675516,Barred-NonRings
250.3607,27.05940055847168,1237662300839543101,0.092004456,Barred-NonRings
250.3673,35.33679962158203,1237659329780580556,0.0012286924,Barred-NonRings
250.3782,40.9634017944336,1237655502420901993,0.0014369881,Barred-NonRings
250.382,33.142601013183594,1237661387082563633,0.11573053,Barred-NonRings
250.384,24.090599060058597,1237662336260440607,0.06649572,Barred-NonRings
250.406,32.7400016784668,1237659162279543229,0.007437946,Barred-NonRings
250.4301,31.222000122070312,1237659161206325901,0.03400834,Barred-NonRings
250.4533,31.98699951171875,1237659161742934471,0.10689086,Barred-NonRings
250.457,23.6564998626709,1237661463846322597,0.41234457,Barred-NonRings
250.4728,25.696199417114254,1237662337870594485,0.08814685,Barred-NonRings
250.5021,28.932100296020508,1237662302449631236,0.3132835,Barred-NonRings
250.5063,29.153600692749023,1237659152610033982,0.04372,Barred-NonRings
250.513,22.11989974975586,1237662666964599140,0.106624894,Barred-NonRings
250.514,32.18579864501953,1237661386546020770,0.00029244597,Barred-NonRings
250.5152,30.7726993560791,1237659119874277742,0.0014588569,Barred-NonRings
250.5301,29.694599151611328,1237659153146773734,0.010270468,Barred-NonRings
250.5378,39.48939895629883,1237655473968972152,0.0009076945,Barred-NonRings
250.551,46.755401611328125,1237665569294713118,0.12228879,Barred-NonRings
250.573,27.58720016479492,1237662301376282828,0.091349036,Barred-NonRings
250.6029,26.47459983825684,1237662474234626390,0.56198287,Barred-Rings
250.6152,22.793100357055664,1237662641735860422,0.00051017915,Barred-NonRings
250.6191,30.9025993347168,1237659154220122410,0.12215078,Barred-NonRings
250.623,41.18619918823242,1237655502957707663,0.16974288,Barred-NonRings
250.6506,46.01279830932617,1237654954277601429,0.0012715007,Barred-NonRings
250.662,33.93130111694336,1237659324421439694,0.00012843662,Barred-NonRings
250.663,21.35120010375977,1237662666427990788,0.00016442186,Barred-NonRings
250.7072,13.571900367736816,1237665442076164814,0.05782551,Barred-NonRings
250.7149,26.64150047302246,1237662504299397631,0.002371543,Barred-NonRings
250.726,27.42259979248047,1237662301376414029,0.124124825,Barred-NonRings
250.759,46.0968017578125,1237651715872653615,0.24182943,Barred-NonRings
250.7631,26.784400939941406,1237662300839739724,0.001824494,Barred-NonRings
250.7683,27.37579917907715,1237662301376414178,0.0074145654,Barred-NonRings
250.7812,36.96200180053711,1237655472359342326,0.45720387,Barred-NonRings
250.7911,23.411500930786133,1237661463846453672,7.795997e-05,Barred-NonRings
250.7999,41.23949813842773,1237655502957707704,0.0031142535,Barred-NonRings
250.8108,33.58259963989258,1237659163353153786,0.07144965,Barred-NonRings
250.8117,22.519699096679688,1237662667501470010,0.0019555944,Barred-NonRings
250.812,12.774200439453123,1237665428113523406,0.06334826,Barred-NonRings
250.8141,22.64579963684082,1237662641735926253,0.0009041232,Barred-NonRings
250.859,40.30459976196289,1237655502421229878,0.0016093281,Barred-NonRings
250.8642,30.42140007019043,1237659119874474455,0.041351534,Barred-NonRings
250.8741,32.80009841918945,1237659162816545196,0.0863477,Barred-NonRings
250.8741,35.31909942626953,1237659330317582826,0.0021661052,Barred-NonRings
250.8778,35.53099822998047,1237659330317451684,0.0010878822,Barred-NonRings
250.8783,40.54759979248047,1237655129304137975,0.005835915,Barred-NonRings
250.893,25.60810089111328,1237661465993347462,0.23259719,Barred-NonRings
250.9221,37.4989013671875,1237655472896016727,0.007532879,Barred-NonRings
250.9483,40.72949981689453,1237655129304072551,0.0051219766,Barred-NonRings
250.9723,26.361299514770508,1237662504299528593,0.008030072,Barred-NonRings
250.9781,27.08819961547852,1237662301376545266,0.00074223545,Barred-NonRings
250.9829,31.09149932861328,1237661386009608659,0.0009371651,Barred-NonRings
250.9949,31.90539932250977,1237659162280001974,0.11706173,Barred-NonRings
251.0134,45.85029983520508,1237651715872784661,0.110964686,Barred-NonRings
251.045,12.65410041809082,1237665532801778220,0.00086349633,Barred-NonRings
251.0819,34.19430160522461,1237659324958310775,0.11224349,Barred-NonRings
251.1097,41.69929885864258,1237651251517849836,0.28444707,Barred-NonRings
251.11,45.660099029541016,1237651715872850235,0.024936588,Barred-NonRings
251.1129,27.80620002746582,1237662301913284842,0.012336757,Barred-NonRings
251.1272,34.47779846191406,1237659329781039465,0.0059423395,Barred-NonRings
251.1353,27.783899307250977,1237662301913284887,0.008110073,Barred-NonRings
251.141,37.00859832763672,1237659327104811396,0.0002941234,Barred-NonRings
251.1443,38.9375,1237655375185052059,0.0008782193,Barred-NonRings
251.1637,26.69820022583008,1237662504836399614,0.00039918933,Barred-NonRings
251.1728,31.111299514770508,1237659161743458585,0.07908337,Barred-NonRings
251.181,40.09189987182617,1237655502421360894,0.054540012,Barred-NonRings
251.215,26.22800064086914,1237662300840067627,0.00018173578,Barred-NonRings
251.217,21.02739906311035,1237662666428252631,0.4166159,Barred-NonRings
251.2319,13.718000411987305,1237668706224374430,0.01705704,Barred-NonRings
251.2343,22.63400077819824,1237662335724225138,0.00022183036,Barred-NonRings
251.2412,35.27830123901367,1237659326031724740,0.074993275,Barred-NonRings
251.244,23.908300399780277,1237662336797639110,0.0032722203,Barred-NonRings
251.2512,32.05699920654297,1237661387083088347,0.0014619805,Barred-NonRings
251.2643,44.32569885253906,1237654953741451784,0.04537098,Barred-NonRings
251.2672,31.729900360107425,1237659162280132977,0.17897435,Barred-NonRings
251.279,35.40900039672852,1237659326031659337,0.004249001,Barred-NonRings
251.2867,35.660301208496094,1237655471822996006,0.001997399,Barred-NonRings
251.287,31.223499298095703,1237659161743393273,0.0014998291,Barred-NonRings
251.298,37.44110107421875,1237655374111899720,0.06087914,Barred-NonRings
251.3098,38.63150024414063,1237655473969431036,0.015453218,Barred-NonRings
251.3118,35.64640045166016,1237655471822995737,0.0049078525,Barred-NonRings
251.3142,19.66220092773437,1237662663759233468,0.50638586,Barred-Rings
251.334,13.140600204467772,1237665533338648875,0.0013066735,Barred-NonRings
251.3418,25.485200881958008,1237662503763050847,0.00012374124,Barred-NonRings
251.3509,44.44210052490234,1237654953741451610,0.04236195,Barred-NonRings
251.3612,38.64889907836914,1237655473969431048,0.010200323,Barred-NonRings
251.3812,27.317699432373047,1237662301913481621,0.37536287,Barred-NonRings
251.3852,19.437700271606445,1237662663759299045,0.002163272,Barred-NonRings
251.3898,24.347400665283203,1237662337334379037,0.00011615713,Barred-NonRings
251.3923,32.459999084472656,1237659162816741844,0.00048091475,Barred-NonRings
251.3927,39.75650024414063,1237655502421492133,0.0010069822,Barred-NonRings
251.4163,44.4734992980957,1237651715336503737,0.12494921,Barred-NonRings
251.419,27.42040061950684,1237662301913481251,0.0036592172,Barred-NonRings
251.4323,33.239498138427734,1237659324421833395,0.0012289669,Barred-NonRings
251.4358,34.82820129394531,1237659330317844698,0.3393642,Barred-NonRings
251.441,34.439701080322266,1237659325495181647,0.00071353314,Barred-NonRings
251.443,22.1835994720459,1237661463310172534,0.00015594221,Barred-NonRings
251.4648,29.43510055541992,1237659153683972330,0.01123863,Barred-NonRings
251.5001,19.41360092163086,1237662663759364430,0.20212208,Barred-NonRings
251.5211,42.68050003051758,1237655504567926890,0.12198612,Barred-NonRings
251.534,40.31029891967773,1237655502958231819,0.0034486908,Barred-NonRings
251.5507,20.021900177001957,1237662664296038627,0.0056644697,Barred-NonRings
251.558,38.45880126953125,1237655473969562038,0.0034209231,Barred-NonRings
251.5622,26.88999938964844,1237662499475554673,0.0011012628,Barred-NonRings
251.564,28.5398006439209,1237662302986895706,0.15444031,Barred-NonRings
251.5642,24.7947998046875,1237662337871184449,0.0071247406,Barred-NonRings
251.5649,63.43889999389648,1237671939803251002,0.09013205,Barred-NonRings
251.6103,37.037200927734375,1237655374112096582,0.00015186003,Barred-NonRings
251.6409,30.570499420166016,1237659154757386268,0.07134217,Barred-NonRings
251.645,43.018699645996094,1237654953205170487,0.9484797,Barred-Rings
251.6477,40.11190032958984,1237655502958297485,0.0032982419,Barred-NonRings
251.648,35.970001220703125,1237655472359866677,0.29189944,Barred-NonRings
251.653,27.367900848388672,1237662500012294504,9.737728e-05,Barred-NonRings
251.6668,20.292400360107425,1237662341092082016,0.0005341488,Barred-NonRings
251.7051,35.16999816894531,1237655471823257949,0.13590352,Barred-NonRings
251.7087,29.3484001159668,1237659153684038054,0.00016221138,Barred-NonRings
251.7099,23.520700454711918,1237662336797901168,0.00016677263,Barred-NonRings
251.7176,43.17580032348633,1237654953205104947,0.13095704,Barred-NonRings
251.7187,63.7599983215332,1237671940340187536,0.00029777727,Barred-NonRings
251.7417,27.202800750732425,1237662301913612739,0.0008843724,Barred-NonRings
251.7657,44.46129989624024,1237654954278388126,0.038282838,Barred-NonRings
251.766,25.67970085144043,1237662300840394970,0.24127612,Barred-NonRings
251.7899,22.720399856567383,1237662336261292392,0.0002701328,Barred-NonRings
251.792,26.17659950256348,1237662504836726815,0.00022276271,Barred-NonRings
251.8012,32.36819839477539,1237661387620024687,0.15509452,Barred-NonRings
251.802,33.30569839477539,1237659324958769408,0.017502734,Barred-NonRings
251.8193,22.72319984436035,1237662336261292108,0.13207054,Barred-NonRings
251.859,21.796300888061523,1237661463310369213,0.15296544,Barred-NonRings
251.8711,44.893798828125,1237651715873243501,0.0002260405,Barred-NonRings
251.8719,30.65139961242676,1237659161743721075,0.0015157027,Barred-NonRings
251.8962,29.875200271606445,1237659161207177758,0.1377551,Barred-NonRings
251.9011,21.68980026245117,1237662667502059882,0.00015921888,Barred-NonRings
251.9392,27.536800384521484,1237662302450418610,0.00030506667,Barred-NonRings
251.9489,25.6643009185791,1237662300840395165,0.2576856,Barred-NonRings
251.9513,25.114999771118164,1237662474235413020,0.024855627,Barred-NonRings
251.958,30.56419944763184,1237659161743786525,0.016413253,Barred-NonRings
251.9591,38.47930145263672,1237655501885210942,0.006781763,Barred-NonRings
251.9968,29.10300064086914,1237659153684169224,0.009915505,Barred-NonRings
252.0163,24.154300689697266,1237661465457197602,0.4524095,Barred-NonRings
252.0628,31.255699157714844,1237661387083612174,0.42565364,Barred-NonRings
252.063,25.256500244140625,1237662504300183922,0.00015397102,Barred-NonRings
252.101,40.51860046386719,1237655503495102833,0.00016336341,Barred-NonRings
252.1099,44.32059860229492,1237654954278518966,0.1071859,Barred-NonRings
252.11,31.926300048828125,1237661387620221372,0.0001488358,Barred-NonRings
252.1481,32.026798248291016,1237661387620221270,0.49404135,Barred-NonRings
252.1557,24.199499130249023,1237662337871577404,0.012012511,Barred-NonRings
252.176,25.569599151611328,1237662300840525881,0.00054645486,Barred-NonRings
252.2018,27.32999992370605,1237662302450549241,0.0021221715,Barred-NonRings
252.237,31.91279983520508,1237661387620286715,0.00023236558,Barred-NonRings
252.2489,35.638301849365234,1237659327105532370,0.005267399,Barred-NonRings
252.261,21.69809913635254,1237661463310565669,0.0035528485,Barred-NonRings
252.264,29.6560001373291,1237661386010460426,0.10345478,Barred-NonRings
252.268,20.69379997253418,1237662666965582205,0.0002894284,Barred-NonRings
252.3069,39.86660003662109,1237655129841533146,0.011809364,Barred-NonRings
252.3145,63.77880096435547,1237671768541429975,0.006457476,Barred-NonRings
252.332,27.159099578857425,1237662302450680073,0.19644375,Barred-NonRings
252.3329,20.750200271606445,1237662666965582425,0.00020798878,Barred-NonRings
252.3368,43.47999954223633,1237651715337027897,0.16080168,Barred-NonRings
252.365,32.67559814453125,1237659324959097258,0.013484714,Barred-NonRings
252.3768,23.72069931030273,1237661465457459644,0.009007399,Barred-NonRings
252.401,21.510499954223636,1237661463310631409,0.011189379,Barred-NonRings
252.4267,22.69070053100586,1237661464384045704,0.0006803257,Barred-NonRings
252.429,26.30220031738281,1237662301914071572,0.00027627032,Barred-NonRings
252.4552,27.8966007232666,1237666226416648725,0.04345524,Barred-NonRings
252.4587,37.80989837646485,1237655501885538969,0.06838271,Barred-NonRings
252.475,30.542299270629883,1237659162280788414,0.009757303,Barred-NonRings
252.5154,63.85630035400391,1237671940340383933,0.01938754,Barred-NonRings
252.5329,26.468000411987305,1237662301914071699,0.00022960825,Barred-NonRings
252.5392,25.269100189208984,1237662474772414993,0.122891486,Barred-NonRings
252.54,36.43379974365234,1237655473433608236,0.00083325856,Barred-NonRings
252.5561,27.574800491333008,1237662302987420207,0.0009050041,Barred-NonRings
252.6291,32.847999572753906,1237661388693766648,0.0034457713,Barred-NonRings
252.6887,32.69049835205078,1237661388693832176,0.0118627185,Barred-NonRings
252.6929,29.14240074157715,1237661386010722614,0.12068492,Barred-NonRings
252.696,30.6924991607666,1237661387083940119,0.0020415024,Barred-NonRings
252.6983,30.77300071716309,1237661387083874797,0.00044562877,Barred-NonRings
252.7329,33.838600158691406,1237659326032511453,0.0018519195,Barred-NonRings
252.733,32.10129928588867,1237659163890942356,0.004643836,Barred-NonRings
252.772,22.52739906311035,1237662336798491067,0.012049107,Barred-NonRings
252.795,23.947099685668945,1237661465994396013,5.730392e-05,Barred-NonRings
252.836,40.851200103759766,1237654952669282727,0.22930154,Barred-NonRings
252.855,21.23539924621582,1237662335725142688,0.000314038,Barred-NonRings
252.8602,30.430500030517575,1237661387084071196,0.15192088,Barred-NonRings
252.8652,32.25410079956055,1237659324959359353,0.0001553881,Barred-NonRings
252.868,23.965200424194336,1237661465994395739,0.038305614,Barred-NonRings
252.8743,35.7322998046875,1237655374112817489,0.0046623005,Barred-NonRings
252.88,25.41189956665039,1237662301377593968,0.00013080298,Barred-NonRings
252.8827,30.873899459838867,1237659162817659409,0.0025099958,Barred-NonRings
252.883,34.44670104980469,1237655472360653199,0.0016246414,Barred-NonRings
252.913,23.710399627685547,1237662337871904959,0.9112715,Barred-Rings
252.9236,40.385101318359375,1237655504032170281,0.017990481,Barred-NonRings
252.9317,27.320899963378903,1237662302987616765,0.075333856,Barred-NonRings
252.936,39.22679901123047,1237655129841860941,0.000100852776,Barred-NonRings
252.9493,42.56420135498047,1237654953742434524,0.00037470524,Barred-NonRings
252.9501,23.77470016479492,1237661465994461857,0.12201532,Barred-NonRings
252.9561,23.43549919128418,1237662337872036247,0.0002154585,Barred-NonRings
252.9732,25.099199295043945,1237662504837382780,0.0010075575,Barred-NonRings
252.974,23.42770004272461,1237662337872036272,0.00024748335,Barred-NonRings
252.9793,30.15699958801269,1237661387084202227,0.0048442325,Barred-NonRings
252.987,28.949800491333008,1237661386010853862,0.00919428,Barred-NonRings
252.9973,41.6239013671875,1237654953205891478,0.017379468,Barred-NonRings
252.9992,33.443599700927734,1237659326032707739,0.00047699784,Barred-NonRings
253.0322,21.53919982910156,1237661463847698952,0.032139827,Barred-NonRings
253.0329,31.400400161743164,1237659163354399115,0.0002792064,Barred-NonRings
253.037,43.1859016418457,1237654954279043498,0.0028743125,Barred-NonRings
253.038,34.222900390625,1237655472360783879,0.07778578,Barred-NonRings
253.048,22.756500244140625,1237661464921047275,0.89900666,Barred-Rings
253.0487,29.052499771118164,1237661386010853800,0.00016307022,Barred-NonRings
253.0662,26.74570083618164,1237659152611475966,0.004380766,Barred-NonRings
253.0687,61.967899322509766,1237651224096604627,0.009543926,Barred-NonRings
253.0879,31.42569923400879,1237661388157485519,0.00023585117,Barred-NonRings
253.0989,31.8981990814209,1237659324959555969,0.057109382,Barred-NonRings
253.1,28.13990020751953,1237666226953781664,0.0030603777,Barred-NonRings
253.1237,26.272899627685547,1237662302451138713,0.0013365702,Barred-NonRings
253.1332,19.63990020751953,1237662307279831438,0.17874211,Barred-NonRings
253.156,31.239599227905277,1237659163354464657,0.17158368,Barred-NonRings
253.173,32.33639907836914,1237659329782219325,0.00022909371,Barred-NonRings
253.1888,19.38940048217773,1237662307279897044,0.00081858237,Barred-NonRings
253.201,30.854900360107425,1237661387620876699,0.00016446436,Barred-NonRings
253.2261,41.20270156860352,1237654953206088057,0.045496758,Barred-NonRings
253.259,42.61640167236328,1237651715337486615,0.016422685,Barred-NonRings
253.342,33.02840042114258,1237659326032969958,0.049496606,Barred-NonRings
253.3611,29.721799850463867,1237659162281312643,0.002986325,Barred-NonRings
253.3683,27.039499282836918,1237659153148346744,0.051968336,Barred-NonRings
253.3752,62.36750030517578,1237651224633344317,0.115618005,Barred-NonRings
253.3979,23.66279983520508,1237662503764165309,0.0001676553,Barred-NonRings
253.4055,63.03120040893555,1237671767467819193,0.4831608,Barred-NonRings
253.41,43.17020034790039,1237665569296547877,0.015536273,Barred-NonRings
253.433,23.36090087890625,1237661465994723953,0.4132383,Barred-NonRings
253.4409,30.7189998626709,1237659163354726479,0.16071896,Barred-NonRings
253.4493,43.20009994506836,1237665569296548110,0.10031651,Barred-NonRings
253.493,31.18400001525879,1237661388157682150,0.20386699,Barred-NonRings
253.5091,40.76309967041016,1237654953206350135,0.00014643939,Barred-NonRings
253.5137,27.50309944152832,1237659153685086628,0.27629367,Barred-NonRings
253.5248,25.8843994140625,1237662302451401104,0.0001934401,Barred-NonRings
253.5261,22.933500289916992,1237662337872298665,0.066702716,Barred-NonRings
253.5271,32.222801208496094,1237659325496361387,0.064389564,Barred-NonRings
253.54,43.13869857788086,1237665569296548222,0.12617108,Barred-NonRings
253.543,32.71979904174805,1237659326033101102,9.524128e-05,Barred-NonRings
253.5659,18.31559944152832,1237662226242208063,0.029350977,Barred-NonRings
253.5789,28.06800079345703,1237666226953912758,0.001946433,Barred-NonRings
253.5812,30.042499542236328,1237659162818117953,0.09279169,Barred-NonRings
253.585,33.18389892578125,1237655471824372130,0.06436894,Barred-NonRings
253.5963,31.407899856567383,1237659324959818208,0.0011984428,Barred-NonRings
253.6108,32.61470031738281,1237659330319090078,0.018816924,Barred-NonRings
253.651,19.00349998474121,1237662307280158989,0.032824464,Barred-NonRings
253.652,37.945899963378906,1237655502959477158,0.4252639,Barred-NonRings
253.6558,40.05199813842773,1237655504569303465,0.17196572,Barred-NonRings
253.659,26.556299209594727,1237662302988075524,0.12009321,Barred-NonRings
253.6832,24.01799964904785,1237662300841443671,0.02218123,Barred-NonRings
253.697,23.725400924682617,1237662504301101696,0.00029792494,Barred-NonRings
253.6982,35.97129821777344,1237655501886456510,0.08223958,Barred-NonRings
253.7268,26.097299575805664,1237662500550148466,0.1603708,Barred-NonRings
253.732,22.510400772094727,1237661465458245918,0.16862507,Barred-NonRings
253.7339,37.885101318359375,1237651250982814145,0.24585898,Barred-NonRings
253.7491,27.07659912109375,1237662303524815171,0.0002453367,Barred-NonRings
253.7499,26.531299591064453,1237659153148608959,0.0017555793,Barred-NonRings
253.791,30.90530014038086,1237661388157878604,0.0006310883,Barred-NonRings
253.7962,35.94779968261719,1237655501886521730,0.067884035,Barred-NonRings
253.81,23.32159996032715,1237662474236527039,8.160512e-05,Barred-NonRings
253.858,25.256200790405277,1237662500013605127,0.65416384,Barred-Rings
253.8733,39.053199768066406,1237655504032825780,0.050327804,Barred-NonRings
253.8849,23.595800399780277,1237662300841575046,0.00015983982,Barred-NonRings
253.89,39.18000030517578,1237655504032825590,0.020439109,Barred-NonRings
253.8909,63.47439956665039,1237671768004821297,0.09146885,Barred-NonRings
253.8947,31.76129913330078,1237659325496623614,0.026084514,Barred-NonRings
253.924,17.98430061340332,1237662226242404425,0.0005976252,Barred-NonRings
253.9299,20.166900634765625,1237661463311483413,0.09086854,Barred-NonRings
253.9378,38.44089889526367,1237655130379190638,0.00416466,Barred-NonRings
253.963,62.76449966430664,1237671938729902385,0.18127854,Barred-NonRings
253.9977,30.293500900268555,1237659163354989376,0.011940401,Barred-NonRings
254.0037,41.89400100708008,1237654954279698839,0.114388295,Barred-NonRings
254.0282,22.213499069213867,1237661465458377231,0.004482778,Barred-NonRings
254.039,32.28960037231445,1237659326033363321,0.09765727,Barred-NonRings
254.0682,39.839500427246094,1237671934967808275,0.0007531651,Barred-NonRings
254.0898,31.96489906311035,1237659330319417682,0.00022290015,Barred-NonRings
254.0922,19.05139923095703,1237662341630066971,0.021527383,Barred-NonRings
254.0972,17.506200790405273,1237662663760675569,0.0008620696,Barred-NonRings
254.1022,33.58340072631836,1237659327106646414,0.005053425,Barred-NonRings
254.1102,23.02720069885254,1237662474236723494,0.000872073,Barred-NonRings
254.113,23.514299392700195,1237662300841705952,0.004062396,Barred-NonRings
254.1142,32.04679870605469,1237659330319417591,0.028310902,Barred-NonRings
254.1342,41.74810028076172,1237654954279764404,0.03431521,Barred-NonRings
254.1363,27.945600509643555,1237666226954174964,0.0001796134,Barred-NonRings
254.1602,22.702800750732425,1237661465995182157,0.002103336,Barred-NonRings
254.1938,33.262001037597656,1237655373577126207,0.25594926,Barred-NonRings
254.1941,19.66080093383789,1237662335189188892,0.00020871784,Barred-NonRings
254.2051,34.50550079345703,1237655473434657035,0.00018542666,Barred-NonRings
254.223,26.85950088500977,1237659153685479964,0.110371485,Barred-NonRings
254.2673,32.332698822021484,1237655471824831038,0.040132537,Barred-NonRings
254.2677,25.97920036315918,1237662302988403236,0.22238576,Barred-NonRings
254.269,40.50139999389648,1237671935504417164,0.17237376,Barred-NonRings
254.32,25.52899932861328,1237662500550475919,0.37790915,Barred-NonRings
254.3217,22.208200454711918,1237661465458508157,0.1697761,Barred-NonRings
254.3389,35.51860046386719,1237655501886783738,0.0027001987,Barred-NonRings
254.3421,38.674598693847656,1237655504033087563,0.022568187,Barred-NonRings
254.357,24.683500289916992,1237662500013867151,0.0048424997,Barred-NonRings
254.3957,35.97119903564453,1237655502423458208,0.13669994,Barred-NonRings
254.401,30.786399841308597,1237661388694880428,0.008433548,Barred-NonRings
254.402,32.054298400878906,1237659326033494454,0.0001515077,Barred-NonRings
254.4071,24.71629905700684,1237662500013867515,0.11468754,Barred-NonRings
254.4082,20.98819923400879,1237661464385159231,0.0004067049,Barred-NonRings
254.4097,62.86259841918945,1237671938730033415,0.35568985,Barred-NonRings
254.4157,31.40049934387207,1237659330319679966,0.19013372,Barred-NonRings
254.435,38.60100173950195,1237671934431461464,0.0019651991,Barred-NonRings
254.4442,32.28310012817383,1237655373040648635,0.00016579546,Barred-NonRings
254.4477,39.10029983520508,1237655504569827624,0.008425178,Barred-NonRings
254.4491,19.91230010986328,1237662335726060238,0.0011192951,Barred-NonRings
254.4547,42.04890060424805,1237665569297138188,0.023768254,Barred-NonRings
254.4659,21.417200088500977,1237661464921899404,0.00015008305,Barred-NonRings
254.4781,32.2672004699707,1237655373040648799,0.039918177,Barred-NonRings
254.5507,31.390399932861328,1237659330319745502,0.01667478,Barred-NonRings
254.6089,25.06480026245117,1237659152612458612,0.7126699,Barred-Rings
254.6112,20.931299209594727,1237662336799539958,0.0005912847,Barred-NonRings
254.6248,24.88089942932129,1237662302451991316,0.013184253,Barred-NonRings
254.6358,18.47529983520508,1237662307280618059,0.019588638,Barred-NonRings
254.6372,25.65589904785156,1237659153149133379,0.072417706,Barred-NonRings
254.646,38.1875,1237655504033284371,0.00015038978,Barred-NonRings
254.6583,23.64069938659668,1237662301378642578,0.0086481795,Barred-NonRings
254.6781,39.076698303222656,1237671934968201489,0.20998141,Barred-NonRings
254.699,22.21389961242676,1237661465995444851,0.1371821,Barred-NonRings
254.735,32.59859848022461,1237655373577454040,0.00077281427,Barred-NonRings
254.7547,37.80860137939453,1237655504033481040,0.105709545,Barred-NonRings
254.785,63.25419998168945,1237671939266969890,0.11544461,Barred-NonRings
254.794,33.026100158691406,1237655472898441583,0.00023189637,Barred-NonRings
254.8208,20.60449981689453,1237661464385356013,0.00081595045,Barred-NonRings
254.84,62.7765998840332,1237671938730098907,0.53799945,Barred-Rings
254.887,36.376800537109375,1237655502960263600,0.00015517297,Barred-NonRings
254.899,18.684499740600582,1237662666966958578,0.021081287,Barred-NonRings
254.907,33.56420135498047,1237655473435115967,0.22414891,Barred-NonRings
254.919,32.80350112915039,1237655472898507274,0.1594881,Barred-NonRings
254.932,23.617799758911133,1237662475310465572,0.21452656,Barred-NonRings
254.9591,33.74649810791016,1237655374650868034,0.10105378,Barred-NonRings
254.98,24.656200408935547,1237662302452187198,0.0010871922,Barred-NonRings
254.9878,60.44179916381836,1237651211212488910,0.0009129163,Barred-NonRings
254.9971,17.572500228881836,1237662306744140493,0.013569532,Barred-NonRings
255.024,22.9955997467041,1237662474773856322,0.003612143,Barred-NonRings
255.0252,18.93989944458008,1237662335189647829,0.0669809,Barred-NonRings
255.0448,24.56999969482422,1237662302452187888,0.00016301285,Barred-NonRings
255.087,64.34500122070312,1237671769078890542,0.010111054,Barred-NonRings
255.1027,40.62689971923828,1237654954280354220,0.00015345275,Barred-NonRings
255.1122,39.41130065917969,1237654953743942109,0.009562154,Barred-NonRings
255.137,62.39970016479492,1237651212285444309,0.24101894,Barred-NonRings
255.1451,19.8705997467041,1237662336263127501,0.080796875,Barred-NonRings
255.158,39.72919845581055,1237654953743876346,0.0024186703,Barred-NonRings
255.1623,35.49440002441406,1237655129306825039,0.01343171,Barred-NonRings
255.17,22.76129913330078,1237662474773922369,0.30667332,Barred-NonRings
255.174,37.735198974609375,1237654952670855534,0.20428772,Barred-NonRings
255.1823,20.29380010166406,1237661464385553061,0.8872551,Barred-Rings
255.2164,40.700801849365234,1237665569297727949,0.051884722,Barred-NonRings
255.2386,60.02159881591797,1237651211212685539,0.29131365,Barred-NonRings
255.25,40.17720031738281,1237654954280550932,0.18819694,Barred-NonRings
255.2678,40.26490020751953,1237654954280550995,0.061261438,Barred-NonRings
255.3009,40.449501037597656,1237671936578355545,0.0004522947,Barred-NonRings
255.3118,20.155000686645508,1237661464385684284,0.06486815,Barred-NonRings
255.317,25.297399520874023,1237662303525798213,0.00028137927,Barred-NonRings
255.3509,26.600000381469727,1237659120413704570,0.07865137,Barred-NonRings
255.391,24.95770072937012,1237662501087806088,0.0001619556,Barred-NonRings
255.3991,38.51580047607422,1237654953207464356,0.0002620651,Barred-NonRings
255.4217,33.08409881591797,1237655473435378157,0.13982478,Barred-NonRings
255.425,37.860801696777344,1237655504570417707,0.070799164,Barred-NonRings
255.4371,40.4817008972168,1237665569297859058,0.00014878924,Barred-NonRings
255.4471,34.5182991027832,1237655502424179160,0.017726341,Barred-NonRings
255.458,21.79450035095215,1237661465995837888,0.0008277667,Barred-NonRings
255.4599,24.096599578857425,1237662302452449899,0.1421889,Barred-NonRings
255.462,19.06220054626465,1237662335726584414,0.00019264346,Barred-NonRings
255.4643,20.33609962463379,1237662336799933052,0.020738587,Barred-NonRings
255.512,59.2046012878418,1237651224097915175,0.12554246,Barred-NonRings
255.5201,24.5226993560791,1237662302989254949,0.0035468724,Barred-NonRings
255.5231,33.651798248291016,1237655501887701227,0.16733827,Barred-NonRings
255.5372,59.57460021972656,1237651211212882124,0.005998902,Barred-NonRings
255.5593,33.50849914550781,1237655501887766911,0.007939947,Barred-NonRings
255.5656,61.35850143432617,1237651225170805055,0.002671246,Barred-NonRings
255.5671,21.736400604248047,1237662474237510150,0.00021810686,Barred-NonRings
255.5683,21.51300048828125,1237661465995903675,0.00013794278,Barred-NonRings
255.573,62.86249923706055,1237671938730230113,0.2950795,Barred-NonRings
255.596,32.9818000793457,1237655374651261674,0.001210548,Barred-NonRings
255.597,36.784698486328125,1237655504034005507,0.00023278758,Barred-NonRings
255.6063,18.87879943847656,1237662335726714898,0.0026270372,Barred-NonRings
255.621,35.93410110473633,1237655503497461857,0.005154894,Barred-NonRings
